,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,skipt1,b_mse1,b_mse2,i_mse1,i_mse2
0,4.454346168922731,97.39829530114764,97.39829530114764,0.1001348662980656,0,1,1.0,1.0,False,0.07782301466594592,0.0073215989645101145,0.017674957592827098,0.033308880263149446
0,2.3949561833803266,98.60098269643298,98.60098269643298,0.03829664335993,0,1,1.0,1.0,False,0.0664997827870399,0.006633735054339329,0.013975792787103827,0.02955822382683735
0,4.3633288461916,71.73462606375232,71.73462606375232,0.1097064915739111,0,1,1.0,1.0,False,0.07508797780905603,0.006247446744085901,0.018482914133206668,0.03231255486169458
0,3.322950050910891,93.42679138347928,93.42679138347928,0.0583961850721635,0,1,1.0,1.0,False,0.0780395024945521,0.006414303948616751,0.01489001398589959,0.02943575878960748
0,3.4428807457564448,87.50911634464762,87.50911634464762,0.1094970500196181,0,1,1.0,1.0,False,0.07564896348336499,0.00687125084924201,0.01946972457986944,0.03519811710951244
0,3.7140606233165663,96.02025139800438,96.02025139800438,0.0810083215038909,0,1,1.0,1.0,False,0.08047327750529248,0.0067800836386241094,0.018520062376974615,0.0349823066139495
0,2.9819045191880744,95.67050720564522,95.67050720564522,0.0498636987354131,0,1,1.0,1.0,False,0.07515266041407001,0.006227429820268559,0.01738695509358791,0.03409645820628041
0,4.535466043175439,98.6641587141971,98.6641587141971,0.0829511806689523,0,1,1.0,1.0,False,0.0798710723701121,0.006920391721816433,0.01776161371752795,0.030177909064946832
0,4.019518466116731,60.79352005133975,60.79352005133975,0.1115366889822051,0,1,1.0,1.0,False,0.07187943031150923,0.006096847217643657,0.017884986118399167,0.03386037703787155
0,2.771490252013278,48.420155327637765,48.420155327637765,0.0996478899038251,0,1,1.0,1.0,False,0.06953193302707486,0.006230798537491215,0.019760139227752424,0.033843762414108886
0,4.76054567311519,98.07597771137436,98.07597771137436,0.0506133898790501,0,1,1.0,1.0,False,0.060521265968570555,0.008283660915463365,0.010425321452987744,0.023130630757767667
0,3.4540081407667373,86.17654339796434,86.17654339796434,0.082687337163488,0,1,1.0,1.0,False,0.07288169123196489,0.006758993474692355,0.01774025439499805,0.03443782699352527
0,4.464307845568342,69.84834488022265,69.84834488022265,0.1303516195977804,0,1,1.0,1.0,False,0.08006184875762384,0.006330023618079622,0.018272759486743936,0.03381786181509832
0,1.8232172181294584,95.02430629526644,95.02430629526644,0.038886341337505,0,1,1.0,1.0,False,0.07277415702446718,0.006664317732888425,0.01762001827537491,0.03475008981529418
0,4.244980517744694,84.36413709237466,84.36413709237466,0.0852855215920776,0,1,1.0,1.0,False,0.07135584654012969,0.00640483508640422,0.017969352223369525,0.03081288600940414
0,4.867679451062442,54.663016897395416,54.663016897395416,0.146025410841098,0,1,1.0,1.0,False,0.07457897162613665,0.0060599511469633304,0.017341415242266428,0.03211184650701037
0,3.6369742766693856,95.15013517975537,95.15013517975537,0.0693195227711901,0,1,1.0,1.0,False,0.0794588222409325,0.006928752455910483,0.017929954628781882,0.032387416497755686
0,1.7448399734504705,87.92913259648462,87.92913259648462,0.040742464166397,0,1,1.0,1.0,False,0.07933714909989448,0.007288504621022889,0.0172635024668683,0.03366576821463582
0,3.990984467513531,85.86211770714833,85.86211770714833,0.0937629340792184,0,1,1.0,1.0,False,0.07945344694713474,0.007152088272642512,0.01896773636756698,0.0330110305891915
0,3.848136594344715,98.7157073882774,98.7157073882774,0.0803962806809215,0,1,1.0,1.0,False,0.07484106155503742,0.006392063411923035,0.01907885118516521,0.035320395621571785
0,3.1883602887410287,58.96114848674356,58.96114848674356,0.098999195282528,0,1,1.0,1.0,False,0.07189347573068988,0.006219235759349805,0.018132982110106687,0.03160596905149109
0,3.506154728069125,93.3200327717433,93.3200327717433,0.0700923770337777,0,1,1.0,1.0,False,0.07893436324461524,0.007024006029237402,0.017562542547395817,0.03477953418853938
0,4.264860345971822,89.8731132753817,89.8731132753817,0.097247660784723,0,1,1.0,1.0,False,0.07673660714345566,0.006601215551841557,0.018518780587054934,0.03416047152671029
0,4.31805414386564,90.7832506697004,90.7832506697004,0.1043886584925427,0,1,1.0,1.0,False,0.08173388820114573,0.00739491609287316,0.017730149260382473,0.03366447908174448
0,4.517794677234341,92.96640026353344,92.96640026353344,0.0739170946185084,0,1,1.0,1.0,False,0.07058723666366762,0.006308985787409311,0.01295023231989648,0.025604082521748728
0,2.1856573912771604,96.89856282472756,96.89856282472756,0.0543619274501388,0,1,1.0,1.0,False,0.07769635009958382,0.0065795769825978435,0.01793378897144711,0.03484784544297683
0,1.2227279371368285,95.1766632589877,95.1766632589877,0.0208729010378802,0,1,1.0,1.0,False,0.0779184189570877,0.006583256532546117,0.014737098298371911,0.027932787361540763
0,3.136923600969677,99.35471165879116,99.35471165879116,0.0544884244777152,0,1,1.0,1.0,False,0.0704511057159652,0.006243941569357178,0.0164533017476126,0.03054835202571951
0,4.616890945151139,91.28518296209702,91.28518296209702,0.0876790896464512,0,1,1.0,1.0,False,0.06972795428682937,0.006938491639471605,0.014904349837119003,0.02972942257448895
0,4.685199009036365,89.14431443502752,89.14431443502752,0.0810484698190508,0,1,1.0,1.0,False,0.07001738431770495,0.0063430071721973635,0.01476382211227333,0.031475869725227576
0,2.880255884617324,94.5413371417662,94.5413371417662,0.0489708989166795,0,1,1.0,1.0,False,0.06437579691938718,0.006483804892804586,0.016884942864386528,0.030515873153440606
0,4.257869668294195,53.60615316586404,53.60615316586404,0.1494764897307021,0,1,1.0,1.0,False,0.07330504813627227,0.006132149824989787,0.018880867521319133,0.03234743608255758
0,3.1126188045748693,87.10217680859046,87.10217680859046,0.0656936232922932,0,1,1.0,1.0,False,0.071408619426853,0.00718424347144552,0.01792735409821601,0.03396586635299874
0,3.4137328074089988,78.64679743743721,78.64679743743721,0.0854029812312236,0,1,1.0,1.0,False,0.08231322616978407,0.0070103853393606195,0.017767420922048926,0.03339780946008169
0,2.8758035663360864,88.35411825548907,88.35411825548907,0.0714896914484153,0,1,1.0,1.0,False,0.07558020904816447,0.007354658070995458,0.017894309312278513,0.03377813412705996
0,4.727202589022471,73.5284127189692,73.5284127189692,0.1411502267179388,0,1,1.0,1.0,False,0.08042193597442387,0.006490978588628633,0.018686593787837314,0.033593505505573266
0,2.530761577071043,82.96024957488167,82.96024957488167,0.0638507516455322,0,1,1.0,1.0,False,0.08166492231893434,0.00663697418768912,0.018147890207442726,0.034888691277605216
0,3.3484168323278194,97.39498421562531,97.39498421562531,0.0600393088466619,0,1,1.0,1.0,False,0.06660511359422175,0.006425598047360189,0.013473571074589076,0.02689113055370334
0,4.396628774121215,65.99375502155156,65.99375502155156,0.1401318214844225,0,1,1.0,1.0,False,0.07872701077257917,0.006646268563437071,0.018952542652049143,0.03408520905536092
0,1.023866430724301,97.48074595536076,97.48074595536076,0.0200994773738367,0,1,1.0,1.0,False,0.07549756350053963,0.0065746592801242155,0.018680527122436133,0.03349742026111162
0,3.6546519112552422,60.52537831416641,60.52537831416641,0.1038884332202313,0,1,1.0,1.0,False,0.0815917378410559,0.006817752655589919,0.01627389865446744,0.03313798538385499
0,1.035600301686244,49.84997172181197,49.84997172181197,0.0326055497404605,0,1,1.0,1.0,False,0.08050922349270681,0.006761455570748493,0.018224664521207988,0.03297546121074077
0,2.895729417883764,69.96253993939878,69.96253993939878,0.0777283077207637,0,1,1.0,1.0,False,0.0782830430200748,0.006413126896875606,0.01858368367093687,0.036040709899202994
0,4.732949883629131,67.42607632305095,67.42607632305095,0.1280798507793706,0,1,1.0,1.0,False,0.06730531723131362,0.006253570442671363,0.017702402643831244,0.030818441856031758
0,3.1467592759483303,98.38035204239056,98.38035204239056,0.0711660953535821,0,1,1.0,1.0,False,0.07475651577311666,0.00727659978459634,0.01873872588912308,0.033173443433587704
0,2.9490482939804616,99.68808263012342,99.68808263012342,0.0406881767308871,0,1,1.0,1.0,False,0.07294005781442371,0.006333405317075518,0.013769886100912005,0.026975725942640832
0,3.7840327206930016,54.62160201685656,54.62160201685656,0.1240705332310461,0,1,1.0,1.0,False,0.0761779500396825,0.00626629265932982,0.019248359916262458,0.033845912719939045
0,0.8939835831174359,55.21804867175204,55.21804867175204,0.0255066598698603,0,1,1.0,1.0,False,0.08202270671334738,0.007172814129161983,0.01615369410146964,0.032339511980242694
0,2.39141111827199,94.990018196017,94.990018196017,0.0443084280409347,0,1,1.0,1.0,False,0.07473572486213116,0.0068748621351134645,0.01619338844229361,0.032481645027564864
0,3.991572131235801,92.14081602403192,92.14081602403192,0.0854260589672038,0,1,1.0,1.0,False,0.07136690620072494,0.006507215360999046,0.01746951481204705,0.03288494632184617
0,4.5715695865759045,97.19468090093608,97.19468090093608,0.0627005088292991,0,1,1.0,1.0,False,0.06207954488547984,0.006901454907445776,0.011942725437675132,0.02530123868125797
0,1.6280744020905469,76.7145783764243,76.7145783764243,0.0427679892898856,0,1,1.0,1.0,False,0.08186006217339704,0.006890393977487805,0.018332797568315778,0.03357113266730441
0,2.099323587572386,87.85984027746609,87.85984027746609,0.0413974184009258,0,1,1.0,1.0,False,0.0707276842380591,0.006354807642879623,0.015820156307795864,0.03193998337917217
0,4.673255225827528,99.11142807512375,99.11142807512375,0.0958402523028832,0,1,1.0,1.0,False,0.07904706601641544,0.007548160874013688,0.016266724956290803,0.03329652715621699
0,3.444555110759336,31.525544144356505,31.525544144356505,0.1266789425079602,0,1,1.0,1.0,False,0.06759699009925611,0.006290258034720338,0.019472321554976288,0.03397519515334525
0,2.014303891066678,61.20441031630545,61.20441031630545,0.0616590009922267,0,1,1.0,1.0,False,0.0761241137767902,0.006292947990121286,0.01902943577621983,0.033144389436632275
0,3.1503010824023865,96.3700714787165,96.3700714787165,0.0701944363390096,0,1,1.0,1.0,False,0.0780710995522316,0.007246207873985234,0.01669095124060995,0.03406260717332799
0,3.870831909095301,93.5101437448082,93.5101437448082,0.0717942941778049,0,1,1.0,1.0,False,0.06850492221885726,0.0064496368885444185,0.015391344578876965,0.026995420509967408
0,3.1086476542745927,94.33107073358296,94.33107073358296,0.0584633171526881,0,1,1.0,1.0,False,0.07379809372409535,0.006679093841680549,0.014800403869072444,0.029819264673199352
0,3.954688295734412,82.46327171059367,82.46327171059367,0.1083219145233474,0,1,1.0,1.0,False,0.07412876970206578,0.006346234135591423,0.0187490633879906,0.03389325369566975
0,4.457416027767495,97.01975060262308,97.01975060262308,0.1113130811438443,0,1,1.0,1.0,False,0.07316538755379741,0.006896533715816572,0.0189218056617967,0.033276192748832256
0,4.863408720731418,81.40382013193238,81.40382013193238,0.1247422660887936,0,1,1.0,1.0,False,0.07884130597049355,0.006573938217409469,0.019031804461109577,0.0346344102821128
0,3.1751159556654707,89.31434128519503,89.31434128519503,0.0627874704734581,0,1,1.0,1.0,False,0.0795471273860057,0.006482384255600423,0.01796112281030411,0.03385598658105751
0,2.7948790061400035,93.24582947128664,93.24582947128664,0.0543180954331361,0,1,1.0,1.0,False,0.07897277737384704,0.006662034135186545,0.01753082717045394,0.030223222561943864
0,3.4008402056163995,95.422769084293,95.422769084293,0.076621688761562,0,1,1.0,1.0,False,0.07749826956367109,0.00691589971021231,0.017370587143457173,0.03205218016042311
0,4.696521206950746,85.32556679226865,85.32556679226865,0.1130876291435138,0,1,1.0,1.0,False,0.07017882708153894,0.006630056088190379,0.01850168673982017,0.03474952104006286
0,1.5043069464420595,89.75433690487264,89.75433690487264,0.0287566600829869,0,1,1.0,1.0,False,0.07807575864463409,0.006979965520178733,0.014847700698080772,0.02843545514598781
0,3.2302158498605453,88.53954291571876,88.53954291571876,0.0840829378431386,0,1,1.0,1.0,False,0.08342590660910203,0.007123656362333258,0.018833167083015124,0.034108140636651886
0,3.614771457134605,89.10384202663217,89.10384202663217,0.0800496984194735,0,1,1.0,1.0,False,0.07652065443212189,0.006469630019085659,0.016289970115159726,0.03105763136912503
0,3.6987689866040334,86.60195361001617,86.60195361001617,0.0850246143316924,0,1,1.0,1.0,False,0.07546793870092088,0.006791833414104482,0.017725664280047217,0.03398505442081744
0,3.882131593647533,76.85998935230752,76.85998935230752,0.0920723440297148,0,1,1.0,1.0,False,0.07967785352100502,0.00644173430780147,0.017763856347838957,0.0330387814062088
0,4.48115772440841,98.5583057717428,98.5583057717428,0.0785792213814943,0,1,1.0,1.0,False,0.06518072235076464,0.006615094792418991,0.013985688540818884,0.032241052936397945
0,3.325435368080198,97.31574460027784,97.31574460027784,0.0548193848769097,0,1,1.0,1.0,False,0.06515530559770166,0.006749023464324654,0.016568842216199715,0.029848229281442887
0,4.747135092238204,74.71836380611852,74.71836380611852,0.1196826759872522,0,1,1.0,1.0,False,0.07808918022731438,0.006405663689967864,0.017875651898261,0.03097637253069731
0,3.5623357205030546,95.57163749242083,95.57163749242083,0.0615703978634563,0,1,1.0,1.0,False,0.0722407167824959,0.006801579547252572,0.015758406516053966,0.02961978482666229
0,1.998604424125816,85.07653090017727,85.07653090017727,0.0482792811178371,0,1,1.0,1.0,False,0.08198668876888146,0.006760383654017592,0.01827956802178353,0.03402181585088401
0,2.372167289377345,95.1843611751764,95.1843611751764,0.0292916310881398,0,1,1.0,1.0,False,0.06018637965243135,0.007068182240751626,0.012145106277560406,0.026464872425853922
0,4.014370288139148,47.36981420139052,47.36981420139052,0.1474581527233283,0,1,1.0,1.0,False,0.07140041797004124,0.0063262892751664215,0.01895299339308958,0.03409616353083039
0,4.034085762979983,94.3079261084736,94.3079261084736,0.066008565686375,0,1,1.0,1.0,False,0.0709714280724428,0.006300424500816446,0.014067755724191302,0.03017176878280172
0,2.1883134413229737,88.3161901882014,88.3161901882014,0.0425664203470026,0,1,1.0,1.0,False,0.07940243620817079,0.007135714306709191,0.016098310884890686,0.030277822947804917
0,3.992600400865247,89.78101122186887,89.78101122186887,0.0895159278914787,0,1,1.0,1.0,False,0.0769524016553551,0.006246578864312615,0.01784282684313682,0.032801832991678506
0,4.468781962362237,77.74896676938441,77.74896676938441,0.0995997056527065,0,1,1.0,1.0,False,0.07784227894493671,0.006478179613720907,0.0177849429712421,0.034207751960783205
0,1.911027764740501,99.6478828460972,99.6478828460972,0.0406755213353534,0,1,1.0,1.0,False,0.07748859181778889,0.007584735497032207,0.015185367252101557,0.032949648596725244
0,3.494751122323025,90.77262924102818,90.77262924102818,0.0859272944813939,0,1,1.0,1.0,False,0.07375674343318858,0.0068558139024172925,0.018161834416458498,0.034390804029570024
0,4.15596694495844,86.3259814127017,86.3259814127017,0.1224920176147836,0,1,1.0,1.0,False,0.07479714196041463,0.006475366866903352,0.018589619967546437,0.03427343950416249
0,1.673942160905243,66.23742314011685,66.23742314011685,0.0400512026762876,0,1,1.0,1.0,False,0.07255041124907553,0.006302376272521562,0.01786887027507077,0.032603842966770706
0,3.119035188108963,98.03417557901948,98.03417557901948,0.056206701646463,0,1,1.0,1.0,False,0.07636282281598525,0.006446265954220856,0.016701483839545967,0.03263613830821396
0,1.1662703802272194,96.42731889642592,96.42731889642592,0.022376841586706,0,1,1.0,1.0,False,0.0768475423613509,0.0069607043789299316,0.01520268375127377,0.030865540502064616
0,3.954651257882891,75.5820330217796,75.5820330217796,0.0902354123095996,0,1,1.0,1.0,False,0.07818413563631278,0.006461145384340048,0.017786085987797434,0.03351766244064831
0,2.977276518444973,81.33366148073719,81.33366148073719,0.0714564275299534,0,1,1.0,1.0,False,0.07593559165135699,0.006628541038073553,0.017163047109069903,0.031072525330022846
0,3.780277952043821,95.62057718652687,95.62057718652687,0.0810629494560866,0,1,1.0,1.0,False,0.07757546403220852,0.006803083760644159,0.019155196015553985,0.03454901429500217
0,4.326888057429343,64.70065247377755,64.70065247377755,0.1315332704553266,0,1,1.0,1.0,False,0.07548957042800945,0.006992669264275105,0.018979581499826415,0.03425395817821876
0,4.67151076196328,95.23435511859856,95.23435511859856,0.1137832964712668,0,1,1.0,1.0,False,0.07622932808462864,0.0070282025899703416,0.01901882018393948,0.03362784679042245
0,3.3312481871318527,82.63769865308922,82.63769865308922,0.0824807860457873,0,1,1.0,1.0,False,0.07804550020235669,0.006714745036503933,0.019060352748179705,0.03219503910376593
0,3.601492904964054,71.91517709035668,71.91517709035668,0.0992327892512569,0,1,1.0,1.0,False,0.07894784612521862,0.006434369700254351,0.0170128243431681,0.03182932831688399
0,4.033035061042222,81.52313021756873,81.52313021756873,0.1075154527223973,0,1,1.0,1.0,False,0.07707317739897328,0.007413002771539029,0.018327178115633683,0.03365150192171791
0,3.0214224126436804,97.04411733472928,97.04411733472928,0.0459203019648525,0,1,1.0,1.0,False,0.06687842671757112,0.006507891759134494,0.01285385679926979,0.024419356983268647
0,3.740467344896823,61.23606245258631,61.23606245258631,0.1131409123294809,0,1,1.0,1.0,False,0.07317689154207485,0.0063078415029687385,0.01946763485036736,0.032609157466920814
0,2.5542073461478507,84.8732663483044,84.8732663483044,0.0445396890934097,0,1,1.0,1.0,False,0.0629331913663852,0.00659871616920469,0.01661975697412248,0.03318465800494134
0,3.6279306709557737,99.60746888676752,99.60746888676752,0.0844136231105207,0,1,1.0,1.0,False,0.07728848583665719,0.006839891243384862,0.018614359354126742,0.03536428095267253
0,3.733734742325421,57.09044896858856,57.09044896858856,0.1162435185427673,0,1,1.0,1.0,False,0.08035579759672547,0.006718126555311657,0.018934759007662397,0.03340764830695019
0,4.111632071823018,88.60713923905689,88.60713923905689,0.088008930888536,0,1,1.0,1.0,False,0.07522488275518975,0.006728372678556476,0.016561564395699023,0.03237971120913989
0,4.4694296151744455,78.68176054423007,78.68176054423007,0.0809987992487853,0,1,1.0,1.0,False,0.07486211357846985,0.006232856776019815,0.012907404030896163,0.024212783805368995
0,1.4335685345764877,97.1497840161832,97.1497840161832,0.0325570988021499,0,1,1.0,1.0,False,0.07835487382241257,0.00748265483529274,0.019408909212854573,0.034515881655516466
0,2.668362522028503,87.09062437319086,87.09062437319086,0.0559214802305951,0,1,1.0,1.0,False,0.07437352494834881,0.006509836804111636,0.015472675621753092,0.030987752712985327
0,2.0453695085509005,98.54731800633512,98.54731800633512,0.0423107620320163,0,1,1.0,1.0,False,0.07808491096814492,0.008025756090030882,0.018273802166823474,0.033865066473871275
0,4.9714939436531,69.88930978685524,69.88930978685524,0.1318644526899452,0,1,1.0,1.0,False,0.07940336136347727,0.006710556252051072,0.019256764904973453,0.03273809748841841
0,3.099624899356119,89.2508506707895,89.2508506707895,0.0696212564674348,0,1,1.0,1.0,False,0.07567926252257276,0.006475211457244902,0.01834182435445859,0.034572213626489344
0,4.32476149581521,89.91493315734076,89.91493315734076,0.104461947288725,0,1,1.0,1.0,False,0.07913592806989306,0.006933579477471467,0.01824229199869695,0.03507049154617158
0,2.5287731767337607,99.23799433818844,99.23799433818844,0.0662533494446404,0,1,1.0,1.0,False,0.07855167461787323,0.007361441832937125,0.018919809263415445,0.034139091188191674
0,4.034659296305456,92.09446884859048,92.09446884859048,0.0798737342196871,0,1,1.0,1.0,False,0.07415484111930536,0.006735744600019479,0.0174521206782176,0.03536930176390114
0,4.626378207161833,95.91371883910774,95.91371883910774,0.0991608301334585,0,1,1.0,1.0,False,0.0719165608683462,0.006398471217742292,0.018164332180215615,0.03319933854692061
0,2.9221221574030496,91.12008577302444,91.12008577302444,0.0668605607440485,0,1,1.0,1.0,False,0.0803200902644525,0.007313951575458649,0.017336882914899866,0.03419361365421968
0,1.5816506226370812,73.40389697775,73.40389697775,0.0382126592452266,0,1,1.0,1.0,False,0.0795124179367167,0.006767001004929458,0.01790986287615237,0.03377667775706551
0,1.6497747692379985,98.37494343875738,98.37494343875738,0.0216267241452688,0,1,1.0,1.0,False,0.06411968583484373,0.006856520017576264,0.011540990910449987,0.025418978218076635
0,3.4699579532678286,95.1734942611044,95.1734942611044,0.0782458293263419,0,1,1.0,1.0,False,0.07807658978800543,0.006608279507286754,0.01869808761980317,0.031418364914424346
0,4.405457494077008,92.35637599005224,92.35637599005224,0.0770165531336978,0,1,1.0,1.0,False,0.07689819528069446,0.0069282182775222065,0.01583718057330179,0.03185970889370405
0,2.8219468220931154,89.34084247580616,89.34084247580616,0.0557986083407292,0,1,1.0,1.0,False,0.07573616089413475,0.007157527512434722,0.017721925737514622,0.033818559732420185
0,3.6184967605872256,67.39665006132233,67.39665006132233,0.0897560191560764,0,1,1.0,1.0,False,0.0737133367313415,0.0062563939108527845,0.017225221588747678,0.033628798832503366
0,3.8033308411160553,90.8781006135867,90.8781006135867,0.0889604195210997,0,1,1.0,1.0,False,0.07772549395480814,0.007122828745318239,0.01708026106155769,0.03213125605180073
0,2.274939206381595,54.91406998403352,54.91406998403352,0.0683718115717145,0,1,1.0,1.0,False,0.08332666987644767,0.006760609084287612,0.01838049623128027,0.03342274940006998
0,2.804425000307988,73.29654411494533,73.29654411494533,0.0772322179740729,0,1,1.0,1.0,False,0.08165742941291894,0.006630506304476092,0.017901792450243037,0.03509524845016161
0,2.490806120698432,72.36624159888888,72.36624159888888,0.0522226799501568,0,1,1.0,1.0,False,0.07780488466930457,0.006466078742084836,0.014957505513799787,0.02975897468749814
0,4.142991231460977,98.40931193238144,98.40931193238144,0.0741527414859921,0,1,1.0,1.0,False,0.07511762225203161,0.006262407823419296,0.014777207402254881,0.03268777751907495
0,4.922003712739594,88.3675636564569,88.3675636564569,0.0987146376242246,0,1,1.0,1.0,False,0.07545086152141126,0.006645213376239617,0.013768367905503199,0.030401356438946738
0,1.0073837183300245,97.67850915018045,97.67850915018045,0.0214139335957158,0,1,1.0,1.0,False,0.07849036357860431,0.007178746985501318,0.018471285619279354,0.03417566904526333
0,2.1254965245431663,86.22914062054141,86.22914062054141,0.0469693332051404,0,1,1.0,1.0,False,0.08083766167886228,0.006356901059255682,0.018540094036915165,0.03484037003831749
0,4.07620741638274,91.12285016171214,91.12285016171214,0.0931559397877983,0,1,1.0,1.0,False,0.07563106931738031,0.006202331057673355,0.01798097857786596,0.03338502579901496
0,3.7181099574695393,82.21102837118532,82.21102837118532,0.1079737609407994,0,1,1.0,1.0,False,0.08069781701105548,0.006817933460036131,0.018988328562817635,0.03508903357764804
0,4.845819410388816,67.98388939204612,67.98388939204612,0.1407114011308428,0,1,1.0,1.0,False,0.07922525819015692,0.006367714430065834,0.0187813916397234,0.03427416422715596
0,2.94546380090954,82.2621534324124,82.2621534324124,0.0678015224054697,0,1,1.0,1.0,False,0.08071342652589583,0.0065510200631186,0.018185349485415878,0.03077402345745009
0,2.97740761329584,93.87892665750304,93.87892665750304,0.0650597324079987,0,1,1.0,1.0,False,0.07208824257403977,0.006371602491253021,0.01657441435311467,0.033336933697654315
0,2.7309049847704,84.2724238036639,84.2724238036639,0.0636961329331034,0,1,1.0,1.0,False,0.07943973143424209,0.006522898077757949,0.019730055542921864,0.03414058965269935
0,3.352404348675573,73.04075209464081,73.04075209464081,0.1085404422820382,0,1,1.0,1.0,False,0.08045938378504587,0.006866708057698751,0.01785308972957023,0.03221326282837386
0,4.670787988834065,98.5546366419079,98.5546366419079,0.0967096424655411,0,1,1.0,1.0,False,0.07043726886148771,0.007026459307768489,0.016736512329195378,0.02756748138173517
0,4.949350679724975,93.53914578679594,93.53914578679594,0.0786763984809594,0,1,1.0,1.0,False,0.07758620507116315,0.006562590591781328,0.01471856003364362,0.023592357185239804
0,2.5449075492229163,70.5852112719495,70.5852112719495,0.0601730046844548,0,1,1.0,1.0,False,0.07470159341087461,0.006450156608312551,0.016322263859541747,0.028903445127711702
0,4.935081643156059,99.0741106521922,99.0741106521922,0.08181499324647,0,1,1.0,1.0,False,0.06784879505631417,0.00642779108797412,0.016107209692759483,0.03206235727341429
0,2.621525945144185,90.57464394313368,90.57464394313368,0.0391021290853703,0,1,1.0,1.0,False,0.0695575543643038,0.006225053543552117,0.01304954411304006,0.02732994130668717
0,4.599889926838178,85.45033760700774,85.45033760700774,0.0992751942920384,0,1,1.0,1.0,False,0.0812085250058693,0.006618693188256086,0.014674713054570545,0.031412219183955654
0,4.917373958128911,91.27858407451996,91.27858407451996,0.100718710125572,0,1,1.0,1.0,False,0.0730411928410697,0.006607021107527427,0.016138980495136956,0.03252814345720834
0,1.3206271667845448,56.770021248824,56.770021248824,0.0411915654089579,0,1,1.0,1.0,False,0.08268515557763784,0.007628292601144222,0.0188516126290176,0.033602023679217614
0,1.7898085989691304,52.1867982128173,52.1867982128173,0.0605245057258269,0,1,1.0,1.0,False,0.07461133791064514,0.00634515787787357,0.019446937271975655,0.03442178259090618
0,1.946672241502492,84.82834786724756,84.82834786724756,0.039682538263001,0,1,1.0,1.0,False,0.07631437526920842,0.006450675718336991,0.01814144509822596,0.0322270688712881
0,4.670134049982408,90.08088016808536,90.08088016808536,0.1062884817950932,0,1,1.0,1.0,False,0.07733587009302599,0.006369996222668793,0.019530407916669157,0.03381032776114149
0,4.98808751828745,88.14158128452839,88.14158128452839,0.0877711464576092,0,1,1.0,1.0,False,0.06927679991816943,0.006350199135237385,0.016855936720943463,0.03136173616809051
0,4.99732960543568,65.46410008258952,65.46410008258952,0.1329368860026464,0,1,1.0,1.0,False,0.08045841655081754,0.006427873414253637,0.017869863688675217,0.031547662404089974
0,4.323724530033265,90.63080477897114,90.63080477897114,0.0808255617204845,0,1,1.0,1.0,False,0.07704776826877448,0.0067034214057576655,0.017704273231651288,0.032697354018810534
0,4.961439346038707,75.34004887976036,75.34004887976036,0.1163471483952705,0,1,1.0,1.0,False,0.07773367112196591,0.007047034982216329,0.014773479354532642,0.0320954826727283
0,2.506660275854986,84.89923680777598,84.89923680777598,0.0694816817251431,0,1,1.0,1.0,False,0.07854830879628627,0.007477578545021049,0.019357689174688334,0.03353731459310187
0,3.8814122506224646,98.21033593784055,98.21033593784055,0.0556002915122268,0,1,1.0,1.0,False,0.06867347628986466,0.00619140818589645,0.012391039013522408,0.02770374869899701
0,0.8656421616910059,96.50295331279824,96.50295331279824,0.0171578931265618,0,1,1.0,1.0,False,0.073086679490271,0.006577147878393391,0.01809383162732567,0.033835512219306425
0,2.923917905586853,96.5678940527116,96.5678940527116,0.056695084170648,0,1,1.0,1.0,False,0.07724251654109901,0.0067564247058068405,0.016715794173631438,0.03503550601857584
0,3.0166001185043507,94.53956290982578,94.53956290982578,0.0553138769901214,0,1,1.0,1.0,False,0.06761157457952913,0.006354380475797887,0.017551217233869605,0.031678669014636986
0,2.712920505998543,50.00837904695868,50.00837904695868,0.0971442745423838,0,1,1.0,1.0,False,0.0737886715180348,0.006443176725312982,0.018507762953644404,0.03327279988531121
0,2.721189876775654,98.16376409665143,98.16376409665143,0.0527434023309523,0,1,1.0,1.0,False,0.07376011033881191,0.006399073374521196,0.01813670264616901,0.033869292862344906
0,3.658723220235711,87.04476764010292,87.04476764010292,0.0698971219650348,0,1,1.0,1.0,False,0.06632717889554271,0.006766483227379719,0.014436178805474207,0.029649675920929198
0,4.741842305836153,71.22353261602606,71.22353261602606,0.129787986672865,0,1,1.0,1.0,False,0.07716073771627499,0.006237928136643286,0.01827611232557122,0.03362692064391725
0,4.720774980800918,84.35376263479228,84.35376263479228,0.1170096404051077,0,1,1.0,1.0,False,0.07485506362247363,0.00729548062387134,0.01808333637800975,0.033709441206979086
0,4.3914375219204365,92.42646357396022,92.42646357396022,0.0854507650497491,0,1,1.0,1.0,False,0.07955789091788822,0.007122109189909603,0.015883454451109676,0.03127846376675908
0,2.426250061947512,73.71095974692587,73.71095974692587,0.0586599538295802,0,1,1.0,1.0,False,0.07890301449500264,0.006888364315935925,0.01723159553236041,0.03199958845706816
0,3.26166138037526,65.2867754819381,65.2867754819381,0.0882352599346421,0,1,1.0,1.0,False,0.07720826936840693,0.006810168256298155,0.018065747480144924,0.03493081415680126
0,4.30143673041054,98.95562562193436,98.95562562193436,0.0863643583469504,0,1,1.0,1.0,False,0.07517632148929748,0.006942599755546275,0.017964183778960273,0.03238061655152451
