,concentration,stickiness,sparsity,pvar,lrate,lratep,decay_rate,skipt1,b_mse1,b_mse2,i_mse1,i_mse2
0,3.217866971666616,41.84543826606319,0.096105486,0,1,1,1,FALSE,0.011923502439702107,0.013764964994809163,0.01477412,0.029735214193952107
0,3.3874819098133813,61.29613956,0.088385122,0,1,1,1,FALSE,0.012126742475243093,0.008144096,0.016034877082271304,0.030920691829595972
0,3.389518905958337,5.586088390400758,0.3559406213606355,0,1,1,1,FALSE,0.010808568770826001,0.008254035,0.018273665136381546,0.031367598
0,4.085216667265137,81.21752228989172,0.080961707,0,1,1,1,FALSE,0.012630363717589637,0.007202085,0.014201373,0.029496039552205425
0,4.204014812491689,82.92902855124562,0.097183801,0,1,1,1,FALSE,0.013654511013673647,0.006321863,0.017521718345561287,0.032581311
0,4.236478594796186,50.83024517815428,0.1169570836601448,0,1,1,1,FALSE,0.011863417006990916,0.008702696,0.016122554056926884,0.028637467837550418
0,4.273026120609736,34.21992746396052,0.1631550130136224,0,1,1,1,FALSE,0.011767286988679893,0.008641021,0.018813812,0.032866643
0,4.300180037798288,70.12101522208896,0.092092179,0,1,1,1,FALSE,0.012218821,0.007943217,0.016662827951609293,0.030728791093550725
0,4.431333230224491,35.16783412181009,0.1450907129179967,0,1,1,1,FALSE,0.011775291,0.016320176448489886,0.015223693449934692,0.029016544751570995
0,4.644440372,96.03730218774174,0.014338204,0,1,1,1,FALSE,0.011036526143630923,0.009373693,0.030855808454853504,0.024348446
0,4.900941751090194,73.97508892395415,0.1315508469239644,0,1,1,1,FALSE,0.013304983918325786,0.00632139,0.019285948,0.034498326465874384
0,0.4397751725851245,1.0600045219377805,0.014850342,0,1,1,1,FALSE,0.011017894,0.005451206,0.022069773850631358,0.045462259
0,0.670458812,91.44675571896582,0.002876128,0,1,1,1,FALSE,0.012506617301124916,0.006399178,0.021693923518554304,0.010420462125316532
0,1.5350974612437756,46.14171703178178,0.056172068,0,1,1,1,FALSE,0.014834430594713868,0.006413235,0.018084801,0.032810314
0,1.6441781129523303,37.78771048,0.05645166,0,1,1,1,FALSE,0.011665639727318274,0.010999368563501357,0.016797741859861954,0.030398452508670622
0,1.858641153018317,14.179368654596422,0.098983794,0,1,1,1,FALSE,0.011541591998069803,0.007059953,0.017789378786651145,0.032457558476973784
0,2.809119680669582,67.51571639243517,0.041740649,0,1,1,1,FALSE,0.012640989565561249,0.02229408,0.010325134111364917,0.020640288974797968
0,3.9383676338442863,74.15471631232086,0.075686342,0,1,1,1,FALSE,0.012064187310869456,0.010092715744778618,0.012698912694394287,0.031628422301607825
0,4.016078999299894,27.467932545823217,0.1483623690069463,0,1,1,1,FALSE,0.011564263316486372,0.010677003047193896,0.014317907423006702,0.025741786
0,4.039978193981208,46.795197484538015,0.087873682,0,1,1,1,FALSE,0.013206112519841664,0.021584681,0.012021384896686966,0.023162672
0,4.358603043425461,3.936174890770725,0.023876702,0,1,1,1,FALSE,0.017119955816289258,0.008270791,0.012100649397011574,0.055112783466308365
0,4.4980713040867295,87.11465829,0.058400873,0,1,1,1,FALSE,0.012093455,0.00738719,0.010353891,0.023700064
0,4.6265461352964286,77.98890449802255,0.08522643,0,1,1,1,FALSE,0.012264350880274735,0.007880812,0.012437428778200886,0.028047369069442565
0,4.705839248,44.00877767829009,0.1255401662817837,0,1,1,1,FALSE,0.011894541917217314,0.011669274128314968,0.012994874,0.024410027967420846
0,4.954267203149024,5.383111791421808,0.2127961106502236,0,1,1,1,FALSE,0.009752919,0.022322215237784146,0.023811977,0.026538295
0,4.963008701966212,46.33981418052196,0.1502529617092778,0,1,1,1,FALSE,0.013478274258227292,0.006118005,0.017135966272194422,0.03305989
0,1.8043211783095516,3.710390006,0.1077622267128744,0,1,1,1,FALSE,0.015008790722913395,0.007814203,0.02809816,0.016001942
0,2.3026138852618505,40.08407173817625,0.073047719,0,1,1,1,FALSE,0.011893893736255646,0.012536494572503103,0.01605079,0.031585379501669515
0,2.613724379776568,79.34637079409897,0.071262028,0,1,1,1,FALSE,0.017065458,0.007653973,0.017544898,0.034352431556633686
0,2.780904577037664,39.42727302940613,0.1091301193702577,0,1,1,1,FALSE,0.014054704026252524,0.006151477,0.018589996958155542,0.033681466468464094
0,2.907362804717775,19.217632525802543,0.118410801,0,1,1,1,FALSE,0.011910575790897519,0.018711574246471994,0.014922093321693137,0.028605763
0,3.662082939984428,3.159942218438675,0.1873490728895059,0,1,1,1,FALSE,0.012415497868312792,0.005184849,0.025649004,0.017044265161698848
0,4.745584872472776,59.88529871528977,0.1274971526271432,0,1,1,1,FALSE,0.013847983111275672,0.006192139,0.01661348,0.032516938
0,0.3770567078406028,1.970543112,0.01055264,0,1,1,1,FALSE,0.01141174,0.005662717,0.018721877,0.043470212
0,1.2809792172836054,4.412459604,0.1362833925872395,0,1,1,1,FALSE,0.013414063225106854,0.012919488934606468,0.019038837060088312,0.032641863
0,1.349531476866594,57.17812056328119,0.042226271,0,1,1,1,FALSE,0.013220228908079078,0.006379415,0.018162677737369473,0.032380723
0,1.3793597956287336,50.32610397183939,0.040051281,0,1,1,1,FALSE,0.012715693304600232,0.007125144,0.016579766302961037,0.032917898
0,2.1062321871511784,44.79582545789583,0.067405045,0,1,1,1,FALSE,0.012981320605123334,0.006471573,0.01491248,0.02665348
0,2.4289713814222718,72.52786559,0.049949163,0,1,1,1,FALSE,0.012847390435634815,0.007812427,0.016634186569951016,0.032024701
0,2.570162028507807,57.39053452699631,0.074494911,0,1,1,1,FALSE,0.014379064418470677,0.006277007,0.018195151,0.034244162186725616
0,2.6641755189607124,92.08146789490186,0.046815528,0,1,1,1,FALSE,0.016433825323548666,0.00729389,0.014292829975151893,0.02911712
0,2.706895787931064,92.28966422794257,0.053447591,0,1,1,1,FALSE,0.017034816008841908,0.007640526,0.019720036,0.033100922
0,3.492726313504262,52.77019238220558,0.081002208,0,1,1,1,FALSE,0.011734192,0.009736335,0.015112317587544584,0.026759291
0,3.800503487651217,76.91588644387822,0.068628519,0,1,1,1,FALSE,0.011913523658957294,0.010408526447535947,0.013634470836616562,0.029966728
0,3.8597982268406974,96.31687068,0.049440254,0,1,1,1,FALSE,0.014588827380157437,0.006303198,0.012078372692733009,0.025202197622499936
0,3.978858251916564,40.68692750485597,0.1459968005048075,0,1,1,1,FALSE,0.012400247863205012,0.007074094,0.017494419478228496,0.03150674
0,4.232327003319835,93.96381877517815,0.064665081,0,1,1,1,FALSE,0.014062089912763925,0.006298905,0.012687205334332076,0.02687087
0,4.569233603537583,84.03496236,0.041945163,0,1,1,1,FALSE,0.012974574794682609,0.020134217,0.019736449213495204,0.016037740719572438
0,4.840306092816337,95.95839775464322,0.025785015,0,1,1,1,FALSE,0.013166256837502232,0.006272136,0.028770227062113615,0.011385198
0,1.320605753363873,38.94063581,0.049266322,0,1,1,1,FALSE,0.012512129038652975,0.00753705,0.018327183611871165,0.030968209
0,1.4262112434940517,21.054191149048258,0.07998649,0,1,1,1,FALSE,0.013907343699539639,0.006225092,0.018693357490456176,0.03348164
0,1.997956796729505,6.439243387135512,0.1523521266829156,0,1,1,1,FALSE,0.016034054,0.007925594,0.017377092282544023,0.032756623
0,2.1339338638986804,48.062814755050255,0.059274393,0,1,1,1,FALSE,0.012758467745582234,0.006988563,0.015515087,0.030692162
0,2.418457548146191,28.37560342582777,0.08345488,0,1,1,1,FALSE,0.012282401373744095,0.012809086463675356,0.015846684330272427,0.028591286040016504
0,2.4592820863402176,31.252406747721952,0.103871143,0,1,1,1,FALSE,0.013156287704322226,0.006372344,0.019241559655536103,0.03352817
0,2.702724759757097,3.316961284,0.1495059907431844,0,1,1,1,FALSE,0.014495277714447362,0.007765138,0.039201124,0.014375814363661305
0,2.8678003562840626,53.71348784725673,0.084673379,0,1,1,1,FALSE,0.013774113,0.006270072,0.017825641821166395,0.033855759803238385
0,3.0206485934248657,33.66497342,0.1122861512475293,0,1,1,1,FALSE,0.011845288306681719,0.008562987,0.017655299350422052,0.032507867
0,3.137317970006275,76.13348327047633,0.069987045,0,1,1,1,FALSE,0.013950613991308708,0.006450029,0.016007272,0.031758641
0,3.1922228739809038,24.413713455005084,0.1197524164189168,0,1,1,1,FALSE,0.012426984,0.018902067739307266,0.013647293729219325,0.024543241
0,3.421851772131621,3.6251611899462977,0.086768053,0,1,1,1,FALSE,0.017105173,0.007952219,0.029895339990156353,0.019234998
0,3.6769873745347055,28.45520603523089,0.1435475589184598,0,1,1,1,FALSE,0.011991926377481777,0.008516086,0.017163766385297315,0.031928735
0,3.7363703549437455,7.572314995476547,0.2585952977265732,0,1,1,1,FALSE,0.015129092965393253,0.007456193,0.011852106927771522,0.021609535418068742
0,3.928947146080989,89.45879823006564,0.034092234,0,1,1,1,FALSE,0.011647622866588263,0.012501897,0.020864555433829972,0.017067210054277228
0,4.398557756197816,88.73493201288453,0.068341253,0,1,1,1,FALSE,0.014611477333404965,0.006435458,0.012106613,0.025830217
0,4.866878512469759,86.08342584,0.060594071,0,1,1,1,FALSE,0.012126360436046164,0.008000764,0.010771083230168352,0.023092713
0,2.170409543951063,40.75771389215596,0.069957235,0,1,1,1,FALSE,0.012163724344749709,0.00928166,0.015044746401697222,0.032115482
0,2.241603475842923,3.7611884655820416,0.039259125,0,1,1,1,FALSE,0.017230397,0.008024369,0.033492262,0.01804317
0,2.391097046139911,91.02252818199656,0.041474711,0,1,1,1,FALSE,0.015450201678317543,0.006412108,0.015640084936789603,0.027473894260603315
0,2.9250569555877743,84.99835129832857,0.023137346,0,1,1,1,FALSE,0.012576749510026393,0.021112569,0.020437736427034767,0.017757908683338403
0,3.0443332484129817,62.96040285881072,0.085353654,0,1,1,1,FALSE,0.013439808866275079,0.006394196,0.017903146717630464,0.031486146018812944
0,3.239755845130402,3.249246007644508,0.093154661,0,1,1,1,FALSE,0.017364260606043548,0.007804446,0.030078750774275922,0.017723362806377964
0,3.974028822664532,37.10112260041315,0.1562217064928506,0,1,1,1,FALSE,0.011627197895284307,0.013808677518533137,0.018873338,0.034839559
0,4.319853021129761,71.23663224041634,0.079978987,0,1,1,1,FALSE,0.011750877658911106,0.010639773482391136,0.011812589,0.023539875558790727
0,4.355051764,79.53811688380505,0.131126333,0,1,1,1,FALSE,0.015333413674059571,0.006642494,0.018718767,0.034355927
0,4.784248442468858,68.21517240850366,0.097900463,0,1,1,1,FALSE,0.011704125535141273,0.008970791,0.01448895,0.027801787
0,1.5118380116658447,65.86321443765603,0.029067912,0,1,1,1,FALSE,0.012265405233381354,0.015701603608131633,0.011680761,0.025245904
0,2.1209508011681324,11.116357042423145,0.091879123,0,1,1,1,FALSE,0.010042917712211769,0.013678168,0.009826181,0.016249037510853735
0,2.4791924814717152,82.85766013562564,0.026837323,0,1,1,1,FALSE,0.012272525973640014,0.015462334866550615,0.011089755463127014,0.019657849789667944
0,2.8939767320362506,97.12061345,0.019345481,0,1,1,1,FALSE,0.015161121325014322,0.006267325,0.018463361,0.014283937503311646
0,3.228472303112132,40.20530318323458,0.1082982238397769,0,1,1,1,FALSE,0.011802906384113153,0.010782021386713641,0.017824482523039906,0.033406622561201964
0,3.382790319821087,61.63436297584414,0.073338921,0,1,1,1,FALSE,0.011901043166885037,0.010436558804402854,0.013999470028982285,0.027865333
0,3.544801384224569,77.47263444249165,0.045937945,0,1,1,1,FALSE,0.012865986956660693,0.020290154,0.010136336464266349,0.017888100790874092
0,3.618992733531097,3.171270501146465,0.1788605987851929,0,1,1,1,FALSE,0.014032511412048719,0.006667903,0.022097864508901076,0.025044208586350036
0,3.7401932594184406,9.648905661438928,0.2238734864651867,0,1,1,1,FALSE,0.009804797,0.008438087,0.019324229844038386,0.028814966687086538
0,4.120481986847006,91.40726635394336,0.073889516,0,1,1,1,FALSE,0.016082829372316858,0.0070942,0.014251135585115308,0.030070350658822787
0,4.2754331718664105,89.45550320073262,0.025518571,0,1,1,1,FALSE,0.012015838575109754,0.015911035,0.019248968153687353,0.010841982286256218
0,4.277298666774469,74.47417449556575,0.055076872,0,1,1,1,FALSE,0.012929909779754811,0.018698535123856105,0.011276626,0.019288370184391432
0,4.704301606103041,93.88850897,0.082291312,0,1,1,1,FALSE,0.01385151,0.006372959,0.016901182501408932,0.030410401
0,1.3895680214088428,2.810336190772428,0.066013659,0,1,1,1,FALSE,0.016334933460155857,0.007965585,0.029944182,0.039883041
0,1.5015751467037264,23.380840064651707,0.060402865,0,1,1,1,FALSE,0.011749139319956163,0.013551883805569116,0.016608797450797793,0.029950101780484736
0,1.9123155384888932,43.26850779673769,0.048371539,0,1,1,1,FALSE,0.011777841996217226,0.01076705,0.012804519951606837,0.026477201208211537
0,3.556423263801154,91.77348621850592,0.04280002,0,1,1,1,FALSE,0.015258771930759538,0.006448359,0.010919854754768083,0.023130851796053776
0,3.921934425400432,88.88922051345739,0.096662961,0,1,1,1,FALSE,0.015518150887175458,0.006839742,0.019546376,0.033423102
0,4.402742893357334,28.578284185708466,0.1616294418544555,0,1,1,1,FALSE,0.011468119064516946,0.010861372395901316,0.015905014069937586,0.030264138
0,4.509408375062004,58.85862763329449,0.1177330275604439,0,1,1,1,FALSE,0.013914910290774967,0.006100713,0.017152581317449737,0.032004175482785294
0,4.801829103206587,48.06186196557888,0.1308205451526849,0,1,1,1,FALSE,0.011825001101078713,0.013611861,0.016373093343473026,0.030279935071246617
0,1.9806656028616916,30.797518873746903,0.067246372,0,1,1,1,FALSE,0.011675228526433217,0.012867165226367976,0.015712994489432648,0.028719096063850157
0,2.2141366269563845,69.57404257080717,0.035952827,0,1,1,1,FALSE,0.012269496347170528,0.008994061,0.011371808,0.026217849903628538
0,2.3198706742175226,3.6862795665947914,0.1143259432771095,0,1,1,1,FALSE,0.014518291176185971,0.007846296,0.027153954,0.021317088104030768
0,2.478154555503721,86.16680044883047,0.03444596,0,1,1,1,FALSE,0.014798939070043404,0.006429534,0.010855648679866301,0.023443941
0,2.6672933921749653,7.478191843905511,0.1245204436248692,0,1,1,1,FALSE,0.009417689,0.015125759492089599,0.028592056227415386,0.011999906890718144
0,2.837386447548732,61.08540045825728,0.057356498,0,1,1,1,FALSE,0.011733218178698159,0.012671295527191784,0.013041648154513736,0.027634754175426015
0,2.991579066195737,92.93513017145784,0.052222778,0,1,1,1,FALSE,0.015940182,0.006845216,0.013992960933763317,0.029417120830300708
0,3.382461580709824,78.43791544,0.064685689,0,1,1,1,FALSE,0.014306850583554201,0.006307794,0.015136537,0.031268889
0,3.423439726511509,99.99942386,0.034893196,0,1,1,1,FALSE,0.014967610155453582,0.006239424,0.010420876654261025,0.020936769298361232
0,3.605135921931928,88.76354712,0.006394135,0,1,1,1,FALSE,0.012310916343880218,0.024427262,0.021453947,0.024543977485845376
0,3.792163952858027,6.401864744127757,0.2545345403046888,0,1,1,1,FALSE,0.009697879,0.010139948589022443,0.026021872,0.011326096086269923
0,3.894363446767717,90.30185715016928,0.029037881,0,1,1,1,FALSE,0.011880286972344308,0.007993871,0.020859197650450474,0.015958818193275052
0,4.385279029554877,30.64810349651016,0.1281661579479129,0,1,1,1,FALSE,0.012467873895914488,0.020344570563823012,0.011763757026875779,0.023115072
0,4.472704925049507,30.329083607171448,0.1742694957487696,0,1,1,1,FALSE,0.011143803570259576,0.011708958763423564,0.017373963,0.030571055975298533
0,4.8717857077646896,98.85333739440026,0.079607168,0,1,1,1,FALSE,0.015642764457240874,0.006751906,0.015530501049164171,0.030872966
0,4.881410422031754,5.2313425234273545,0.2221647606930963,0,1,1,1,FALSE,0.01039916,0.021665347512587238,0.033999118,0.027162139940966355
0,4.900131537113261,70.97534423,0.1038227899155516,0,1,1,1,FALSE,0.012464429057455295,0.006870611,0.015324212634607265,0.034770716
0,4.925365568035499,24.356090532805403,0.1933213005420821,0,1,1,1,FALSE,0.011450041782664866,0.008113204,0.015146670715459854,0.027455903
0,0.056160932,58.56747119665688,0.010633223,0,1,1,1,FALSE,0.014227545370951132,0.013564348975783427,0.014931104388602403,0.03110027
0,0.8851588447601205,16.22432113618976,0.046578362,0,1,1,1,FALSE,0.011846788159518553,0.016783084863648004,0.017489044903583884,0.032713418
0,0.991521983,0.2622896544322887,0.069802678,0,1,1,1,FALSE,0.010061978,0.005698187,0.040915578208646955,0.044885174537248204
0,1.0151318605796833,78.61603481718348,0.010176073,0,1,1,1,FALSE,0.012772767679503163,0.024605456292719503,0.013267811613162307,0.018136746842927993
0,2.0496439801646327,6.331927745824167,0.1136597142049758,0,1,1,1,FALSE,0.009303652,0.014345543677876287,0.020638824248063053,0.010132564943925098
0,2.752528889087989,3.152215619512039,0.2440051091818351,0,1,1,1,FALSE,0.009654449,0.008428261,0.020511984142757234,0.015214797657184809
0,3.362935269727255,68.77185775200128,0.059300884,0,1,1,1,FALSE,0.012449498991750655,0.018433685,0.011868733643218053,0.023578504690992475
0,3.860222797270412,86.16282563214959,0.074608835,0,1,1,1,FALSE,0.014458385721680947,0.006153575,0.013744704956556785,0.031243396255301127
0,3.932551958024155,8.759162048823844,0.2427697876161423,0,1,1,1,FALSE,0.009500327,0.012620493739782074,0.013322723032352686,0.016658057125757002
0,4.727908699305436,71.18169923,0.077831248,0,1,1,1,FALSE,0.013358074982346334,0.020440365849359675,0.012476312648998495,0.024882366608503233
0,4.837780339140807,89.83933918855207,0.119111379,0,1,1,1,FALSE,0.015518182914701693,0.006751558,0.017995643,0.034682303109959775
0,1.4028828037709928,5.523220343673239,0.1022682438066496,0,1,1,1,FALSE,0.011483401958965876,0.005935061,0.011257893438347197,0.017500233280360666
0,1.819558577680004,92.66741375187657,0.043397507,0,1,1,1,FALSE,0.017002612562664506,0.007681636,0.016692127,0.030946969860292235
0,2.841804776769729,31.033208900271998,0.1014501511769947,0,1,1,1,FALSE,0.012003188837646457,0.016156141137612445,0.013486205663326362,0.026257070801996463
0,3.5023220371105044,26.881488563476516,0.1574434059763409,0,1,1,1,FALSE,0.012252037280358043,0.007356439,0.018988941,0.034123770838333047
0,3.670544742227734,28.86383327810014,0.1197989848245612,0,1,1,1,FALSE,0.013029037375159733,0.022114766,0.011961377299658732,0.021225885931825665
0,3.937079882177441,99.66120637198604,0.049033436,0,1,1,1,FALSE,0.015872315212253015,0.006977972,0.013209563596223486,0.024533416
0,4.200879012140245,3.638979364595639,0.097081278,0,1,1,1,FALSE,0.013871211,0.004535499,0.012503445,0.04606631
0,4.375644015358111,81.94130994012872,0.065999761,0,1,1,1,FALSE,0.013380612621657108,0.020321802,0.010512810485430462,0.023851034
0,4.611803072004316,39.51883699775788,0.1529608948746676,0,1,1,1,FALSE,0.011758255522393108,0.009819679,0.015597321568586696,0.031762339487597685
0,1.9196534839781865,3.433453608792997,0.050048668,0,1,1,1,FALSE,0.017093216788747593,0.007990387,0.026473760724900694,0.021359488932589626
0,3.1563563334966998,89.32278849330699,0.064197007,0,1,1,1,FALSE,0.016381159,0.006862424,0.018075322,0.033749017
0,3.9847109639178937,53.516572121214686,0.088530364,0,1,1,1,FALSE,0.012203044700049848,0.015925791655619238,0.013599738992053068,0.024627278621899902
0,4.560416731709409,60.22261990908726,0.092015923,0,1,1,1,FALSE,0.011911135018690979,0.008669572,0.012726672126684302,0.024631706
0,1.139941595020582,3.9313146681029583,0.002476859,0,1,1,1,FALSE,0.017233039,0.008000152,0.040032146759322845,0.01499298
0,1.377855637,1.0141848778005138,0.033506864,0,1,1,1,FALSE,0.016062986122077905,0.006914876,0.043097002273692814,0.062145295
0,1.6334973739381111,60.75993036586259,0.036261831,0,1,1,1,FALSE,0.012139142,0.009335984,0.013919919451818103,0.033434195
0,1.6532204876689098,6.599016200339513,0.119969875,0,1,1,1,FALSE,0.01442276,0.006922225,0.018516891599178433,0.031279673
0,1.9067169897884444,26.644341179271045,0.086907151,0,1,1,1,FALSE,0.014863828304631073,0.006515127,0.018644119500691347,0.033585387
0,2.1736309723914724,48.01300945729415,0.073726602,0,1,1,1,FALSE,0.012166736,0.007105666,0.017900138027603367,0.031322709502344274
0,2.283035497341477,2.569551402661382,0.1056684867853397,0,1,1,1,FALSE,0.015510489765565204,0.007900532,0.026026637140283537,0.037185365
0,2.290636108390276,18.044440887683724,0.1211805403520397,0,1,1,1,FALSE,0.012020612,0.006812275,0.018889457,0.03369567
0,2.520704715789182,99.05802498527368,0.022949821,0,1,1,1,FALSE,0.015497435358385792,0.006564475,0.011238624545041058,0.015071990206928749
0,3.6365821850334408,90.55538637139028,0.097632088,0,1,1,1,FALSE,0.017264771042103614,0.007910582,0.018608765010652065,0.034861475
0,4.016163116345921,91.09064517200449,0.004419574,0,1,1,1,FALSE,0.011375952872838475,0.011101392982402359,0.032370401,0.014684951
0,4.395555763,89.89373877344757,0.078769637,0,1,1,1,FALSE,0.014708625152157291,0.006494824,0.014948190420414778,0.026770912
0,4.425816984072643,45.98817923715086,0.144299994,0,1,1,1,FALSE,0.012078204,0.008315926,0.016150169040617883,0.03161957
0,4.713363974104858,21.74780965,0.2082097276301961,0,1,1,1,FALSE,0.011185234063936823,0.009244857,0.017922516,0.032558228
0,4.7840022645466735,73.56614328,0.08812722,0,1,1,1,FALSE,0.011911480157203837,0.014514261133748952,0.010780978568387578,0.028325457
0,4.849590481095756,97.32565119974012,0.045979866,0,1,1,1,FALSE,0.013761423789364019,0.006296168,0.010863801369146702,0.021341516467509047
0,2.373268287753674,54.96673082858368,0.053691322,0,1,1,1,FALSE,0.012148456617707708,0.014968359542564386,0.011872437375093874,0.024054276000648644
0,4.116259156784817,87.19740939348833,0.072420022,0,1,1,1,FALSE,0.013546477324152064,0.006387146,0.017133109871515662,0.029462937963912656
0,4.124287038737212,6.922511834875292,0.3646861996589683,0,1,1,1,FALSE,0.014588755492387407,0.006488096,0.019045568495779538,0.032792567
0,4.641311885354796,24.18094844791294,0.2008274092213481,0,1,1,1,FALSE,0.011022065593009939,0.013560761382694329,0.018263125221213004,0.033192298
0,4.716451143208472,9.017500517815376,0.3323561011906926,0,1,1,1,FALSE,0.013488411334468955,0.006384379,0.017705998645630494,0.026454764632623903
0,4.794437693376946,82.94005153028094,0.093358791,0,1,1,1,FALSE,0.012716526,0.006846461,0.018225690782119924,0.031839726740253316
0,4.855603852060922,13.354635677561632,0.2218406114961494,0,1,1,1,FALSE,0.010104765667942274,0.016005865909857978,0.013766751949162609,0.024200706978086118
0,1.1743930391466066,4.333441563452985,0.122714192,0,1,1,1,FALSE,0.012580359469696161,0.011323287145027543,0.015343755651273468,0.032830787
0,2.0714561302915198,62.50256506500013,0.048783771,0,1,1,1,FALSE,0.012440814895532958,0.007418542,0.015345102300736324,0.031137306
0,2.4177690665363647,31.62977797709749,0.067258847,0,1,1,1,FALSE,0.012657139989807251,0.018936149105801443,0.011046690244486946,0.020289674
0,3.274894231404906,69.51644053331172,0.047950158,0,1,1,1,FALSE,0.013093986896092228,0.021677909585868883,0.010941942542508513,0.019850731848131794
0,3.2821024423886054,11.839252518871692,0.1661511641291833,0,1,1,1,FALSE,0.011775398370559464,0.022208587391180236,0.015926396,0.027991012014686564
0,4.167691074099479,32.26113751982022,0.1465796870343073,0,1,1,1,FALSE,0.011733950195773335,0.013479848538115437,0.016664041562095947,0.029607511444735213
0,4.326476239433765,56.63710875,0.1016338880139869,0,1,1,1,FALSE,0.012193436272908484,0.014876079516933274,0.011857475532626525,0.031617534
0,1.117919193983357,84.41454273236673,0.021586237,0,1,1,1,FALSE,0.015108369204682703,0.006294157,0.014427484,0.030849542
0,1.1974274593858203,72.68272505568912,0.022508586,0,1,1,1,FALSE,0.012804501801363263,0.008682137,0.012035137400980571,0.027299378
0,1.6829964348406317,7.485642410842437,0.1080216215723024,0,1,1,1,FALSE,0.015300293658750826,0.00793012,0.013166064771564994,0.029148885873698946
0,2.2425133654176554,59.57865626017492,0.081199697,0,1,1,1,FALSE,0.016111372,0.007014994,0.018878157314355985,0.034558605808577475
0,2.3164810334048163,84.21807400386362,0.020885829,0,1,1,1,FALSE,0.012444339917922376,0.014648191,0.016673416910584705,0.016670849712844434
0,3.184245314414156,79.89370599554765,0.091964138,0,1,1,1,FALSE,0.017285658,0.008010691,0.017886997486660054,0.032809729
0,3.322349390671076,70.94425137008622,0.057597871,0,1,1,1,FALSE,0.011906013462368765,0.010866529732723881,0.012190223638035484,0.024937345546327525
0,3.398222493198374,87.24063333,0.022695048,0,1,1,1,FALSE,0.011960316095526356,0.011183669,0.015515672416183813,0.014441178544523554
0,3.646181724003916,6.1278699696179775,0.2581236789918992,0,1,1,1,FALSE,0.010339762510682018,0.006421424,0.024202997002856826,0.00977403
0,3.802521440168938,3.894218227371054,0.2182579833952638,0,1,1,1,FALSE,0.013307087351001312,0.00687319,0.019855994,0.027245937
0,3.930197019486412,24.084268677654773,0.1545082641188967,0,1,1,1,FALSE,0.013694775406549165,0.023126350358002118,0.016489721929255942,0.030812465957694123
0,4.130027270719588,35.57161513516574,0.117046797,0,1,1,1,FALSE,0.012605559263536048,0.020255874,0.010468208682427354,0.025131326
0,4.276152024792628,97.86683372549123,0.022895674,0,1,1,1,FALSE,0.012911722421825594,0.00607473,0.022744621819941687,0.011510368396690993
0,4.342861984695584,94.85201761,0.041681681,0,1,1,1,FALSE,0.011895392969260005,0.006871173,0.011391622,0.016381453271303706
0,4.579836472,73.757965,0.1252857304760586,0,1,1,1,FALSE,0.014862805194280404,0.006500327,0.018189123,0.034877733680728815
0,4.717502958966346,16.30816169612463,0.2363514921426978,0,1,1,1,FALSE,0.010451137069128157,0.011603995,0.018337581,0.032935699
0,4.896251893007983,79.97713547,0.1249827245893418,0,1,1,1,FALSE,0.014079150603355269,0.006155524,0.018366336094429028,0.034265286
0,1.5226862608041998,61.67149439993034,0.053911606,0,1,1,1,FALSE,0.016283694305228705,0.007074982,0.018400054480044593,0.034652803
0,2.317451018396585,99.27761793734686,0.004451556,0,1,1,1,FALSE,0.012665891856315446,0.006101604,0.028680358364075474,0.020989413
0,2.4336687208880283,76.69525988588808,0.074144747,0,1,1,1,FALSE,0.016050702113169543,0.006639615,0.017599307220223466,0.033433563
0,2.868561317834402,2.7817277397966134,0.043084706,0,1,1,1,FALSE,0.017472346535741753,0.008016531,0.04382461,0.047691651
0,4.701001362411554,69.00618597370952,0.119934802,0,1,1,1,FALSE,0.012675692,0.006931301,0.018349601,0.032388329
0,4.9474473752509205,86.64056367607607,0.094501734,0,1,1,1,FALSE,0.014891198970918977,0.006536259,0.015367849645659097,0.031427586
0,1.1108970705409371,1.201710663382749,0.1144028084227928,0,1,1,1,FALSE,0.010417152234568896,0.011047711,0.015273874272044128,0.017928787126643187
0,1.441153125707571,12.944084413864449,0.067946855,0,1,1,1,FALSE,0.010537787887583963,0.013184238,0.014684970713588716,0.025515965020669502
0,3.277926719571736,83.19820642251784,0.056714275,0,1,1,1,FALSE,0.014383352,0.006346384,0.014651557627296068,0.029013230570864197
0,4.2052546780915305,94.46170647500138,0.042931202,0,1,1,1,FALSE,0.013670685,0.006341403,0.011401327800970735,0.022068985
0,1.3073387853345977,49.25616013,0.03930769,0,1,1,1,FALSE,0.012717418027634608,0.007347622,0.014432960949311591,0.030960573
0,2.798419689,11.662696515102011,0.1141030820364095,0,1,1,1,FALSE,0.010299897829648583,0.017653508843300737,0.011042629980982955,0.010969695931597754
0,3.1951383195910976,65.0956023,0.070858637,0,1,1,1,FALSE,0.013332708112922437,0.006465269,0.016013934730360006,0.028064806
0,4.9316318189909705,34.28371393634476,0.1649762555559767,0,1,1,1,FALSE,0.011835492613306789,0.014683738,0.015526667283730528,0.029218748547548384
0,1.016077034097929,74.52067674075839,0.023892583,0,1,1,1,FALSE,0.015491441,0.006577962,0.017832698573064035,0.032005718
0,1.2057449628767354,24.24994020122641,0.062799483,0,1,1,1,FALSE,0.011875379,0.006768542,0.018573194,0.033380518546908364
